time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
303.0,818.933281,7.08,52.1,1864.04,819.9,8.6,34.6,819.831953
304.0,818.259531,7.17,52.1,1867.36,819.2,8.6,35.1,819.1582030000001
305.0,817.452031,7.24,52.1,1873.89,818.6,8.7,35.9,818.3507030000001
306.0,816.805937,7.34,52.6,1879.92,817.9,8.7,36.7,817.704609
307.0,816.35875,7.41,53.2,1887.07,817.2,8.7,37.6,817.257422
308.0,815.631484,7.49,53.7,1892.77,816.6,8.7,38.7,816.530156
309.0,814.9164840000001,7.56,54.2,1898.82,815.9,8.8,40.1,815.8151560000001
311.0,813.58789,7.7,56.8,1914.78,814.6,8.8,42.4,814.486562
312.0,812.984375,7.78,57.8,1924.22,814.0,8.7,43.7,813.883047
313.0,812.490156,7.83,58.9,1928.46,813.3,8.7,45.7,813.388828
315.0,811.215156,7.94,60.9,1942.64,812.1,8.8,49.2,812.113828
316.0,810.8357030000001,7.99,61.7,1947.7,811.4,8.8,49.8,811.7343750000001
317.0,810.211093,8.04,62.7,1952.36,810.8,8.8,50.6,811.109765
318.0,809.5963280000001,8.07,63.7,1958.6,810.2,8.8,51.6,810.4950000000001
319.0,808.898984,8.13,64.5,1964.11,809.7,8.7,52.6,809.7976560000001
320.0,808.333593,8.18,65.1,1971.28,809.1,8.7,53.7,809.232265
321.0,807.718125,8.21,65.6,1977.96,808.5,8.7,54.8,808.616797
323.0,806.319531,8.28,66.3,1990.74,807.3,8.6,55.8,807.218203
324.0,805.763437,8.29,66.5,1997.27,806.6,8.6,56.1,806.662109
325.0,805.093906,8.31,66.6,2003.03,806.0,8.5,56.2,805.992578
326.0,804.292343,8.33,66.6,2009.72,805.4,8.5,56.4,805.191015
327.0,803.6059369999999,8.35,66.6,2017.47,804.7,8.4,56.6,804.504609
329.0,802.575625,8.36,66.9,2027.62,803.4,8.3,56.9,803.474297
330.0,801.928437,8.34,67.0,2033.34,802.8,8.2,57.2,802.8271090000001
331.0,801.405937,8.35,67.1,2040.84,802.2,8.1,57.7,802.304609
332.0,800.7309369999999,8.35,67.1,2047.44,801.5,8.1,58.0,801.629609
333.0,800.04,8.34,67.1,2053.77,800.9,8.1,58.2,800.938672
334.0,799.287968,8.33,67.2,2062.05,800.3,8.0,58.5,800.18664
335.0,798.810234,8.31,67.6,2069.27,799.7,7.9,58.8,799.7089060000001
337.0,798.443906,8.31,68.0,2072.21,798.5,7.8,59.8,799.342578
337.0,797.813437,8.3,68.3,2075.68,798.5,7.8,59.8,798.712109
340.0,796.2882030000001,8.27,68.7,2092.58,796.8,7.7,61.2,797.1868750000001
342.0,795.1375,8.25,69.9,2104.01,795.7,7.6,61.7,796.0361720000001
343.0,794.6621090000001,8.22,70.4,2108.47,795.2,7.6,62.6,795.5607810000001
345.0,793.324296,8.19,71.7,2120.77,794.1,7.6,64.7,794.222968
346.0,792.9577340000001,8.16,72.3,2126.19,793.5,7.6,65.5,793.8564060000001
347.0,792.4829679999999,8.16,73.0,2130.17,793.0,7.5,66.4,793.38164
348.0,791.86125,8.14,73.6,2133.77,792.4,7.5,67.4,792.7599220000001
349.0,791.376093,8.11,74.3,2139.66,791.9,7.5,68.2,792.274765
350.0,790.8882030000001,8.1,74.9,2144.3,791.3,7.5,68.9,791.7868750000001
351.0,790.228125,8.09,75.6,2151.42,790.8,7.4,69.4,791.126797
353.0,788.714218,8.04,76.9,2166.26,789.7,7.4,71.1,789.61289
354.0,788.4182030000001,8.01,77.5,2172.43,789.1,7.4,71.8,789.3168750000001
355.0,787.8423429999999,8.0,78.1,2177.96,788.5,7.4,72.6,788.741015
356.0,787.194375,7.97,78.6,2184.81,787.9,7.3,73.4,788.0930470000001
358.0,786.237656,7.94,79.6,2196.12,786.8,7.3,74.0,787.136328
359.0,785.461718,7.92,80.2,2202.33,786.2,7.2,74.3,786.36039
361.0,784.338671,7.9,81.6,2216.15,785.1,7.2,75.3,785.237343
362.0,783.976406,7.88,82.2,2220.51,784.5,7.3,75.9,784.875078
363.0,783.509687,7.85,82.7,2225.59,783.9,7.3,76.6,784.408359
364.0,782.8225,7.84,83.1,2230.54,783.4,7.3,77.2,783.721172
365.0,782.1791400000001,7.83,83.5,2238.36,782.8,7.4,77.3,783.0778120000001
366.0,781.846875,7.81,83.7,2244.92,782.3,7.3,77.1,782.745547
367.0,781.3164840000001,7.81,83.9,2250.02,781.7,7.3,77.3,782.2151560000001
368.0,780.620937,7.77,84.0,2255.01,781.2,7.3,77.8,781.5196090000001
369.0,780.231093,7.77,84.1,2259.29,780.7,7.2,78.2,781.129765
370.0,779.658125,7.75,84.4,2263.31,780.1,7.1,78.3,780.5567970000001
371.0,779.3071090000001,7.73,84.8,2267.66,779.6,7.1,78.6,780.2057810000001
373.0,778.286875,7.7,86.5,2276.25,778.6,7.0,80.0,779.185547
374.0,777.763281,7.68,87.2,2282.77,778.1,7.0,81.2,778.661953
376.0,776.661796,7.65,89.4,2296.13,777.1,7.0,84.5,777.560468
377.0,775.987812,7.63,89.9,2302.63,776.6,7.0,85.5,776.886484
379.0,774.875,7.59,90.5,2318.06,775.5,6.9,88.0,775.773672
380.0,774.51125,7.56,90.8,2323.59,775.0,6.8,87.5,775.409922
381.0,773.935468,7.53,91.4,2328.44,774.4,6.8,86.7,774.83414
382.0,773.333437,7.51,92.2,2333.81,773.9,6.8,86.8,774.232109
383.0,772.8276559999999,7.49,93.0,2340.11,773.3,6.7,87.6,773.726328
384.0,772.118046,7.46,93.6,2346.3,772.8,6.7,88.8,773.0167180000001
385.0,771.358281,7.44,94.3,2353.53,772.2,6.7,90.5,772.2569530000001
386.0,770.565625,7.39,95.1,2361.09,771.6,6.6,92.0,771.464297
388.0,769.313281,7.32,96.4,2375.2,770.4,6.5,94.1,770.211953
389.0,768.97875,7.3,96.9,2379.7,769.7,6.4,95.2,769.877422
390.0,768.363906,7.25,97.4,2383.74,769.1,6.4,95.9,769.2625780000001
391.0,767.672343,7.23,97.9,2389.21,768.5,6.3,96.4,768.571015
392.0,767.136093,7.19,98.2,2393.9,767.9,6.2,96.6,768.034765
393.0,766.63375,7.17,98.5,2399.62,767.3,6.2,96.7,767.532422
395.0,765.836406,7.12,98.8,2405.01,766.1,6.1,97.7,766.735078
395.0,765.225625,7.07,99.0,2413.24,766.1,6.1,97.7,766.1242970000001
397.0,764.312265,7.02,99.2,2424.2,764.9,6.0,97.9,765.2109370000001
398.0,763.6392179999999,6.96,98.9,2431.5,764.4,5.9,98.0,764.53789
399.0,763.340781,6.94,98.6,2436.96,763.8,5.9,97.7,764.239453
400.0,762.848437,6.9,98.3,2441.42,763.3,5.9,96.6,763.747109
401.0,762.387031,6.87,98.0,2447.15,762.7,5.8,95.2,763.285703
402.0,761.945156,6.83,97.6,2452.59,762.2,5.8,94.3,762.843828
403.0,761.409218,6.8,97.2,2457.13,761.7,5.8,93.6,762.30789
404.0,760.770156,6.77,97.0,2462.94,761.2,5.8,93.3,761.6688280000001
405.0,760.383437,6.74,96.9,2468.53,760.7,5.8,92.9,761.282109
406.0,759.894296,6.71,97.3,2474.09,760.2,5.8,92.9,760.7929680000001
407.0,759.345,6.67,97.9,2478.87,759.7,5.7,93.8,760.2436720000001
408.0,758.81875,6.63,98.4,2484.31,759.2,5.7,95.4,759.717422
409.0,758.1245309999999,6.6,98.8,2489.8,758.7,5.6,97.3,759.023203
410.0,757.3047650000001,6.56,98.2,2497.43,758.2,5.5,98.5,758.2034370000001
411.0,756.957656,6.49,97.9,2504.23,757.6,5.5,98.6,757.8563280000001
412.0,756.571406,6.48,97.7,2508.52,757.1,5.5,97.1,757.4700780000001
414.0,755.335937,6.4,97.5,2518.78,756.0,5.4,93.6,756.234609
415.0,754.626093,6.34,97.2,2525.54,755.4,5.4,93.4,755.524765
416.0,754.2485929999999,6.31,97.0,2532.78,754.9,5.3,93.3,755.147265
417.0,753.906406,6.29,96.8,2537.52,754.3,5.3,93.0,754.805078
418.0,753.2069530000001,6.24,96.6,2541.6,753.8,5.3,92.7,754.1056250000001
419.0,752.4895309999999,6.2,96.5,2547.35,753.2,5.3,92.6,753.388203
420.0,752.095781,6.19,96.6,2555.61,752.7,5.3,92.4,752.994453
421.0,751.672812,6.15,96.6,2562.45,752.1,5.2,92.5,752.571484
422.0,751.261796,6.12,96.6,2567.14,751.6,5.2,93.0,752.160468
423.0,750.815937,6.11,96.7,2572.4,751.1,5.1,93.6,751.714609
424.0,750.387656,6.06,96.8,2576.75,750.6,5.0,93.9,751.286328
425.0,749.950625,6.03,96.9,2581.61,750.1,5.0,94.0,750.849297
426.0,749.6754679999999,6.0,97.0,2586.11,749.7,5.0,94.3,750.5741399999999
427.0,749.212656,5.97,97.0,2590.7,749.2,4.9,94.8,750.1113280000001
428.0,748.4886710000001,5.93,97.0,2596.53,748.8,4.9,95.4,749.3873430000001
430.0,747.1278900000001,5.85,97.0,2610.24,747.8,4.8,95.3,748.0265620000001
431.0,746.703593,5.79,97.0,2617.34,747.3,4.8,95.4,747.602265
432.0,746.301406,5.77,97.0,2622.71,746.8,4.7,95.5,747.2000780000001
435.0,745.068828,5.66,97.1,2635.6,745.3,4.5,95.0,745.9675000000001
437.0,744.2103119999999,5.57,97.3,2643.87,744.3,4.4,95.0,745.108984
438.0,743.746406,5.55,97.3,2649.54,743.9,4.4,95.5,744.645078
439.0,743.2628119999999,5.5,97.3,2653.82,743.4,4.4,95.8,744.161484
440.0,742.765781,5.46,97.4,2659.57,743.0,4.3,95.8,743.664453
444.0,741.0325780000001,5.3,97.7,2677.83,741.2,4.2,95.6,741.9312500000001
445.0,740.571875,5.28,97.8,2683.06,740.8,4.2,95.9,741.470547
446.0,740.034687,5.24,98.1,2688.85,740.3,4.1,96.2,740.933359
447.0,739.46914,5.17,98.3,2694.58,739.8,4.1,96.6,740.3678120000001
448.0,739.0590619999999,5.13,98.5,2700.25,739.4,4.1,97.1,739.957734
449.0,738.574843,5.1,98.8,2705.15,738.9,4.0,97.6,739.473515
450.0,738.398906,5.07,98.9,2710.32,738.4,3.9,98.2,739.297578
452.0,737.147187,4.98,99.3,2720.55,737.5,3.8,99.0,738.0458590000001
454.0,736.19625,4.89,99.7,2734.15,736.6,3.8,99.1,737.094922
455.0,735.775937,4.85,99.8,2740.1,736.1,3.7,99.0,736.674609
458.0,734.159531,4.7,100.0,2754.53,734.6,3.6,98.9,735.058203
459.0,733.6029679999999,4.67,100.0,2761.39,734.1,3.6,99.1,734.50164
460.0,733.163593,4.61,100.0,2766.73,733.6,3.6,99.3,734.062265
461.0,732.405625,4.58,100.0,2772.15,733.1,3.6,99.3,733.304297
465.0,730.076562,4.36,100.0,2799.26,730.9,3.4,99.2,730.975234
473.0,725.690781,4.0,100.0,2845.82,726.4,3.0,99.5,726.589453
475.0,724.6910929999999,3.91,100.0,2860.72,725.2,3.0,99.8,725.5897649999999
477.0,723.3425,3.84,100.0,2873.34,724.1,2.9,99.1,724.241172
479.0,722.076093,3.8,100.0,2889.33,722.9,3.1,94.8,722.974765
482.0,720.433593,3.76,99.2,2908.15,721.1,3.1,92.2,721.332265
483.0,719.765781,3.76,98.8,2916.14,720.5,3.3,89.9,720.664453
484.0,718.9214059999999,3.76,98.4,2923.49,719.9,3.5,87.8,719.820078
487.0,717.2442179999999,3.75,97.5,2947.38,718.1,3.5,88.1,718.14289
489.0,716.126093,3.75,96.5,2959.29,716.8,3.4,88.1,717.024765
490.0,715.6369530000001,3.74,95.8,2965.07,716.3,3.4,87.3,716.5356250000001
492.0,714.6757030000001,3.74,94.7,2977.21,715.1,3.4,85.0,715.5743750000001
494.0,713.294687,3.74,93.9,2990.22,714.0,3.5,83.3,714.193359
495.0,712.727421,3.74,93.7,2998.5,713.4,3.5,83.1,713.6260930000001
496.0,712.002656,3.75,93.5,3004.18,712.9,3.6,82.8,712.901328
497.0,711.2442179999999,3.76,93.4,3013.23,712.3,3.7,82.4,712.14289
498.0,710.787031,3.76,93.3,3019.95,711.7,3.7,82.0,711.685703
499.0,710.412968,3.77,93.4,3026.54,711.1,3.7,81.7,711.31164
501.0,708.943984,3.75,93.4,3038.48,709.9,3.8,81.8,709.842656
502.0,708.5350780000001,3.76,93.3,3047.97,709.3,3.8,81.9,709.4337500000001
503.0,707.914921,3.76,93.4,3052.61,708.7,3.8,81.9,708.8135930000001
504.0,707.376718,3.76,93.3,3059.52,708.1,3.8,82.0,708.27539
505.0,706.745,3.75,93.4,3065.91,707.5,3.8,82.4,707.643672
506.0,706.1192179999999,3.75,93.4,3073.9,706.9,3.8,82.6,707.01789
507.0,705.703515,3.75,93.4,3080.36,706.4,3.8,82.6,706.6021870000001
508.0,705.251406,3.74,93.5,3085.59,705.8,3.7,82.8,706.150078
509.0,704.7432030000001,3.71,93.5,3089.89,705.2,3.7,83.1,705.6418750000001
511.0,704.167421,3.71,93.5,3094.62,704.1,3.7,83.3,705.066093
511.0,703.7079679999999,3.7,93.5,3100.89,704.1,3.7,83.3,704.60664
512.0,703.099765,3.69,93.5,3106.16,703.6,3.6,83.3,703.9984370000001
513.0,702.4260929999999,3.68,93.4,3111.65,703.1,3.6,83.5,703.324765
514.0,701.906875,3.66,93.4,3119.48,702.5,3.5,83.8,702.805547
515.0,701.3952340000001,3.65,93.5,3124.87,702.0,3.5,84.2,702.2939060000001
516.0,700.8473429999999,3.63,93.6,3131.19,701.5,3.5,84.5,701.7460149999999
517.0,700.285781,3.61,93.7,3138.08,700.9,3.4,84.8,701.1844530000001
518.0,699.985156,3.61,93.7,3144.21,700.4,3.4,85.0,700.883828
520.0,698.901562,3.57,94.0,3155.67,699.3,3.3,85.6,699.800234
521.0,698.260625,3.54,94.1,3161.61,698.8,3.3,86.0,699.159297
523.0,697.162187,3.5,94.3,3174.57,697.7,3.2,86.4,698.060859
524.0,696.437812,3.48,94.4,3181.69,697.2,3.1,86.8,697.336484
525.0,695.802578,3.43,94.5,3189.17,696.6,3.1,87.3,696.7012500000001
526.0,695.362812,3.43,94.6,3195.17,696.1,3.0,87.7,696.261484
527.0,694.706093,3.4,94.7,3201.26,695.5,2.9,88.1,695.604765
528.0,694.213203,3.36,94.9,3208.15,694.9,2.9,88.5,695.111875
529.0,693.719453,3.35,95.0,3213.96,694.3,2.8,88.9,694.6181250000001
530.0,693.2044530000001,3.31,95.1,3220.74,693.8,2.8,89.1,694.1031250000001
531.0,692.52125,3.26,95.3,3227.17,693.2,2.7,89.3,693.419922
532.0,692.048125,3.24,95.6,3234.39,692.6,2.6,89.6,692.9467970000001
533.0,691.280937,3.2,95.9,3241.28,692.1,2.6,90.2,692.179609
534.0,690.723281,3.18,96.3,3250.5,691.5,2.5,91.1,691.6219530000001
535.0,690.386562,3.13,96.7,3257.21,691.0,2.5,92.1,691.2852340000001
536.0,689.922343,3.11,97.0,3262.98,690.4,2.4,92.9,690.821015
537.0,689.348203,3.08,97.3,3268.31,689.9,2.4,93.8,690.246875
538.0,688.917656,3.06,97.6,3274.78,689.3,2.3,94.3,689.816328
539.0,688.212812,3.02,98.0,3281.02,688.8,2.3,94.0,689.111484
540.0,687.685312,2.98,98.3,3288.66,688.3,2.3,93.8,688.583984
541.0,687.0660929999999,2.96,98.4,3295.74,687.7,2.2,94.2,687.9647649999999
542.0,686.661328,2.93,98.2,3302.74,687.2,2.2,94.9,687.5600000000001
543.0,686.080468,2.9,97.7,3305.78,686.7,2.2,94.9,686.97914
544.0,685.5457030000001,2.87,96.7,3311.59,686.1,2.2,93.3,686.4443750000002
545.0,685.0440619999999,2.82,95.7,3317.55,685.6,2.2,90.4,685.942734
546.0,684.4589840000001,2.82,94.9,3323.64,685.0,2.2,87.2,685.3576560000001
547.0,683.8260150000001,2.78,94.1,3331.83,684.5,2.3,84.2,684.7246870000001
548.0,683.462031,2.76,93.4,3338.84,683.9,2.3,82.3,684.3607030000001
549.0,683.0142179999999,2.74,92.8,3344.95,683.4,2.4,81.6,683.91289
550.0,682.328828,2.73,92.2,3350.67,682.9,2.4,81.5,683.2275000000001
551.0,681.87125,2.69,91.6,3358.22,682.3,2.4,81.2,682.7699220000001
552.0,681.3289840000001,2.67,91.1,3363.83,681.8,2.3,80.6,682.2276560000001
553.0,681.048125,2.65,90.6,3370.12,681.3,2.3,80.2,681.9467970000001
554.0,680.443437,2.63,90.0,3375.41,680.8,2.3,80.0,681.342109
555.0,679.9985929999999,2.62,89.5,3380.97,680.3,2.3,79.6,680.897265
556.0,679.605,2.59,89.0,3386.17,679.8,2.3,78.9,680.503672
557.0,679.089375,2.58,88.4,3391.35,679.3,2.3,78.1,679.988047
558.0,678.563046,2.56,87.9,3395.32,678.9,2.3,77.4,679.461718
560.0,677.711875,2.51,86.9,3407.34,677.9,2.2,76.3,678.610547
561.0,676.930781,2.49,86.5,3411.72,677.4,2.2,75.8,677.8294530000001
562.0,676.277343,2.47,86.1,3421.07,676.9,2.2,75.4,677.176015
563.0,675.6891400000001,2.45,85.5,3430.32,676.4,2.1,75.2,676.5878120000001
564.0,675.232734,2.41,85.0,3436.97,675.9,2.1,75.0,676.1314060000001
565.0,674.4859369999999,2.38,84.6,3443.4,675.3,2.1,74.7,675.384609
567.0,674.0360929999999,2.36,84.1,3451.91,674.2,2.0,73.4,674.934765
567.0,673.5825,2.34,83.7,3458.72,674.2,2.0,73.4,674.481172
568.0,672.93125,2.32,83.1,3466.45,673.6,2.0,72.9,673.829922
569.0,672.299531,2.29,82.6,3473.78,673.1,1.9,72.7,673.198203
570.0,671.8121090000001,2.27,82.2,3481.7,672.5,1.9,72.2,672.7107810000001
571.0,671.349531,2.23,81.8,3487.49,671.9,1.8,71.5,672.248203
572.0,670.983281,2.22,81.4,3493.65,671.4,1.8,71.2,671.8819530000001
574.0,669.675937,2.17,80.6,3506.08,670.3,1.7,71.1,670.574609
575.0,669.296562,2.16,80.0,3512.92,669.8,1.7,70.8,670.195234
576.0,668.672656,2.15,79.5,3518.73,669.2,1.6,70.1,669.571328
577.0,668.0776559999999,2.12,78.9,3525.86,668.7,1.6,69.3,668.976328
578.0,667.654218,2.08,78.6,3532.02,668.2,1.6,68.5,668.55289
579.0,667.162031,2.06,78.4,3538.35,667.7,1.6,67.7,668.060703
580.0,666.695546,2.06,78.3,3543.17,667.1,1.6,67.4,667.5942180000001
581.0,666.225156,2.05,78.3,3548.48,666.6,1.6,67.7,667.123828
582.0,665.672656,2.03,78.4,3553.85,666.1,1.6,68.3,666.571328
583.0,665.1351559999999,2.01,78.5,3561.29,665.6,1.6,68.7,666.033828
584.0,664.685781,1.99,78.8,3566.87,665.1,1.6,69.3,665.584453
586.0,663.510468,1.98,79.2,3582.19,664.0,1.5,71.0,664.40914
587.0,662.993515,1.95,79.4,3588.01,663.5,1.5,71.6,663.892187
588.0,662.421562,1.94,79.6,3594.9,663.0,1.5,71.7,663.320234
589.0,661.7835150000001,1.93,79.7,3601.8,662.4,1.5,71.7,662.6821870000001
591.0,660.824218,1.91,79.9,3614.51,661.4,1.6,71.3,661.72289
593.0,659.6813280000001,1.88,79.9,3625.73,660.2,1.6,71.3,660.5800000000002
594.0,658.9177340000001,1.87,79.9,3633.09,659.7,1.5,71.3,659.8164060000001
595.0,658.484375,1.86,79.9,3641.16,659.1,1.5,71.2,659.383047
596.0,657.9310929999999,1.86,79.8,3649.14,658.6,1.5,71.1,658.829765
597.0,657.271093,1.84,79.7,3658.07,658.0,1.5,71.0,658.169765
598.0,656.76375,1.82,79.6,3664.33,657.4,1.4,70.9,657.662422
599.0,656.212656,1.79,79.4,3668.38,656.9,1.4,70.5,657.1113280000001
600.0,655.508515,1.77,79.3,3677.6,656.3,1.4,70.2,656.407187
601.0,655.143906,1.77,79.2,3684.68,655.7,1.4,70.0,656.042578
602.0,654.482304,1.77,79.1,3690.61,655.2,1.3,69.9,655.380976
603.0,653.947109,1.74,78.9,3697.44,654.6,1.3,69.8,654.845781
604.0,653.30371,1.72,78.7,3703.88,654.0,1.3,69.8,654.2023820000001
605.0,652.730976,1.71,78.5,3710.95,653.5,1.3,69.5,653.6296480000001
606.0,652.1476170000001,1.7,78.3,3717.88,652.9,1.3,69.2,653.0462890000001
607.0,651.58625,1.7,78.0,3724.57,652.3,1.3,68.8,652.484922
608.0,650.894296,1.69,77.8,3732.42,651.7,1.3,68.3,651.7929680000001
612.0,649.121328,1.69,76.8,3758.02,649.5,1.6,65.3,650.02
613.0,648.837304,1.69,76.4,3764.08,649.0,1.7,64.8,649.735976
614.0,648.329531,1.71,76.2,3770.93,648.5,1.7,64.2,649.228203
615.0,647.808164,1.69,75.9,3778.55,648.1,1.7,63.5,648.7068360000001
618.0,646.360273,1.71,75.1,3798.36,646.7,1.8,62.4,647.258945
621.0,644.877148,1.74,74.1,3817.18,645.3,1.8,62.0,645.7758200000001
628.0,641.338359,1.83,71.8,3863.4,641.9,2.0,58.7,642.237031
629.0,640.885468,1.83,71.6,3869.73,641.4,2.0,58.6,641.78414
631.0,639.963007,1.85,71.4,3880.03,640.4,2.0,58.8,640.861679
632.0,639.352382,1.86,71.3,3886.23,639.9,1.9,58.9,640.2510540000001
662.0,623.957617,1.62,65.4,4083.28,624.4,1.0,56.7,624.8562890000001
664.0,622.8176559999999,1.59,65.1,4096.14,623.4,0.9,56.4,623.716328
665.0,622.210507,1.56,65.1,4104.03,622.9,0.9,56.4,623.109179
666.0,621.767578,1.53,64.9,4111.31,622.4,0.8,56.6,622.66625
694.0,607.31414,0.49,63.2,4298.61,607.8,-0.5,56.7,608.212812
695.0,606.683554,0.44,62.8,4305.08,607.3,-0.6,56.0,607.582226
704.0,602.137031,0.13,57.9,4367.86,602.7,-0.7,48.5,603.035703
705.0,601.731093,0.11,57.3,4373.02,602.1,-0.7,47.9,602.629765
714.0,597.0298429999999,-0.14,52.0,4438.52,597.6,-0.8,41.1,597.928515
719.0,594.762421,-0.26,49.2,4470.71,595.0,-0.9,38.8,595.661093
721.0,593.90246,-0.29,48.3,4482.53,594.1,-0.9,37.4,594.801132
723.0,592.723632,-0.34,47.5,4498.34,593.2,-1.0,37.0,593.622304
724.0,592.239687,-0.37,47.1,4505.11,592.7,-1.0,36.9,593.138359
728.0,590.34246,-0.46,45.6,4533.67,590.8,-1.1,36.0,591.241132
730.0,589.4358589999999,-0.51,44.9,4546.67,589.8,-1.2,35.5,590.334531
731.0,589.0307809999999,-0.53,44.6,4553.13,589.4,-1.3,35.3,589.929453
735.0,587.3435929999999,-0.62,43.4,4577.03,587.5,-1.5,34.5,588.242265
738.0,585.786484,-0.72,42.7,4595.44,586.1,-1.6,34.4,586.685156
740.0,584.747421,-0.78,42.3,4606.74,585.2,-1.7,34.5,585.6460930000001
744.0,582.760703,-0.94,41.7,4631.35,583.2,-1.9,34.4,583.6593750000001
746.0,581.9022649999999,-1.01,41.4,4646.34,582.2,-2.0,34.4,582.800937
747.0,581.4087890000001,-1.05,41.3,4651.68,581.7,-2.1,34.4,582.3074610000001
748.0,580.827304,-1.08,41.1,4657.36,581.2,-2.1,34.4,581.7259760000001
